* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 12-21-2016
* Calibration Normalization FAM-ROX is expired = Yes
* Calibration Normalization FAM-ROX performed on = 12-21-2016
* Calibration Normalization VIC-ROX is expired = Yes
* Calibration Normalization VIC-ROX performed on = 12-21-2016
* Calibration Pure Dye FAM is expired = Yes
* Calibration Pure Dye FAM performed on = 12-21-2016
* Calibration Pure Dye NED is expired = Yes
* Calibration Pure Dye NED performed on = 12-21-2016
* Calibration Pure Dye ROX is expired = Yes
* Calibration Pure Dye ROX performed on = 12-21-2016
* Calibration Pure Dye SYBR is expired = Yes
* Calibration Pure Dye SYBR performed on = 12-21-2016
* Calibration Pure Dye TAMRA is expired = Yes
* Calibration Pure Dye TAMRA performed on = 12-21-2016
* Calibration Pure Dye VIC is expired = Yes
* Calibration Pure Dye VIC performed on = 12-21-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 12-21-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 12-21-2016
* Chemistry = SYBR_GREEN
* Date Created = 2018-07-09 18:38:45 PM CST
* Date Modified = 2018-07-09 20:35:06 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = H:\Spring_Work\35. Data\2018-5-30 pathogen qPCR\2018-07-09 183809.eds
* Experiment Name = 2018-07-09 183809
* Experiment Run Start Time = 2018-07-10 02:54:59 AM CST
* Experiment Run Stop Time = 2018-07-10 04:48:33 AM CST
* Experiment Type = Relative Standard Curve
* Instrument Name = 278861596
* Instrument Serial Number = 278861596
* Instrument Type = QuantStudio(TM) 6 Flex System
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 2, Step 3
* User Name = NA

[Melt Curve Raw Data]
Well	Well Position	Reading	Temperature	Fluorescence	Derivative
4	A4	23	76.807	0.112	0.030
4	A4	24	76.886	0.110	0.026
4	A4	25	76.965	0.106	0.023
4	A4	26	77.045	0.104	0.020
4	A4	27	77.124	0.105	0.018
4	A4	28	77.203	0.100	0.016
4	A4	29	77.282	0.100	0.015
4	A4	30	77.361	0.099	0.013
4	A4	31	77.440	0.097	0.012
4	A4	32	77.520	0.096	0.012
4	A4	33	77.599	0.095	0.011
4	A4	34	77.678	0.094	0.010
4	A4	35	77.757	0.091	0.009
4	A4	36	77.836	0.091	0.008
4	A4	37	77.915	0.093	0.007
4	A4	38	77.995	0.090	0.006
4	A4	39	78.074	0.089	0.006
4	A4	40	78.153	0.090	0.006
4	A4	41	78.232	0.089	0.006
4	A4	42	78.311	0.087	0.006
4	A4	43	78.390	0.088	0.005
4	A4	44	78.470	0.086	0.005
4	A4	45	78.549	0.085	0.005
4	A4	46	78.628	0.086	0.005
4	A4	47	78.707	0.086	0.005
4	A4	48	78.786	0.085	0.004
4	A4	49	78.865	0.083	0.004
4	A4	50	78.945	0.083	0.004
4	A4	51	79.024	0.084	0.003
4	A4	52	79.103	0.082	0.003
4	A4	53	79.182	0.083	0.002
4	A4	54	79.261	0.083	0.002
4	A4	55	79.340	0.082	0.002
4	A4	56	79.420	0.083	0.003
4	A4	57	79.499	0.082	0.003
4	A4	58	79.578	0.082	0.003
4	A4	59	79.657	0.080	0.004
4	A4	60	79.736	0.081	0.004
4	A4	61	79.816	0.079	0.004
4	A4	62	79.895	0.081	0.004
4	A4	63	79.974	0.078	0.004
4	A4	64	80.053	0.079	0.004
4	A4	65	80.132	0.078	0.004
4	A4	66	80.211	0.077	0.004
4	A4	67	80.291	0.078	0.004
4	A4	68	80.370	0.077	0.004
4	A4	69	80.449	0.077	0.004
4	A4	70	80.528	0.074	0.004
4	A4	71	80.607	0.075	0.004
4	A4	72	80.686	0.076	0.004
4	A4	73	80.766	0.075	0.004
4	A4	74	80.845	0.073	0.004
4	A4	75	80.924	0.074	0.004
4	A4	76	81.003	0.074	0.004
4	A4	77	81.082	0.074	0.004
4	A4	78	81.161	0.074	0.004
4	A4	79	81.241	0.070	0.004
4	A4	80	81.320	0.072	0.004
4	A4	81	81.399	0.070	0.004
4	A4	82	81.478	0.071	0.003
4	A4	83	81.557	0.071	0.003
4	A4	84	81.636	0.070	0.004
4	A4	85	81.716	0.070	0.004
4	A4	86	81.795	0.071	0.004
4	A4	87	81.874	0.068	0.004
4	A4	88	81.953	0.067	0.005
4	A4	89	82.032	0.069	0.004
4	A4	90	82.111	0.068	0.004
4	A4	91	82.191	0.067	0.004
4	A4	92	82.270	0.066	0.003
4	A4	93	82.349	0.064	0.003
4	A4	94	82.428	0.066	0.003
4	A4	95	82.507	0.066	0.002
4	A4	96	82.586	0.066	0.002
4	A4	97	82.666	0.065	0.002
4	A4	98	82.745	0.067	0.003
4	A4	99	82.824	0.064	0.003
4	A4	100	82.903	0.063	0.003
4	A4	101	82.982	0.064	0.003
4	A4	102	83.061	0.063	0.003
4	A4	103	83.141	0.063	0.002
4	A4	104	83.220	0.063	0.002
4	A4	105	83.299	0.063	0.002
4	A4	106	83.378	0.064	0.002
4	A4	107	83.457	0.061	0.002
4	A4	108	83.536	0.062	0.002
4	A4	109	83.616	0.061	0.002
4	A4	110	83.695	0.062	0.002
4	A4	111	83.774	0.062	0.002
4	A4	112	83.853	0.062	0.002
4	A4	113	83.932	0.061	0.002
4	A4	114	84.011	0.061	0.002
4	A4	115	84.091	0.059	0.002
4	A4	116	84.170	0.061	0.002
4	A4	117	84.249	0.060	0.002
4	A4	118	84.328	0.060	0.002
4	A4	119	84.407	0.060	0.002
4	A4	120	84.486	0.060	0.003
4	A4	121	84.566	0.059	0.003
4	A4	122	84.645	0.059	0.003
4	A4	123	84.724	0.058	0.003
4	A4	124	84.803	0.057	0.002
4	A4	125	84.882	0.058	0.002
4	A4	126	84.961	0.058	0.002
4	A4	127	85.041	0.057	0.001
4	A4	128	85.120	0.057	0.001
4	A4	129	85.199	0.058	0.001
4	A4	130	85.278	0.057	0.001
4	A4	131	85.357	0.057	0.001
4	A4	132	85.436	0.057	0.001
4	A4	133	85.516	0.056	0.001
4	A4	134	85.595	0.057	0.001
4	A4	135	85.674	0.055	0.001
4	A4	136	85.753	0.056	0.002
4	A4	137	85.832	0.057	0.002
4	A4	138	85.911	0.057	0.002
4	A4	139	85.991	0.054	0.002
4	A4	140	86.070	0.055	0.002
4	A4	141	86.149	0.055	0.002
4	A4	142	86.228	0.055	0.002
4	A4	143	86.307	0.053	0.001
4	A4	144	86.386	0.055	0.001
4	A4	145	86.466	0.056	0.001
4	A4	146	86.545	0.054	0.002
4	A4	147	86.624	0.054	0.002
4	A4	148	86.703	0.054	0.002
4	A4	149	86.782	0.054	0.002
4	A4	150	86.862	0.053	0.002
4	A4	151	86.941	0.053	0.002
4	A4	152	87.020	0.051	0.002
4	A4	153	87.099	0.054	0.001
4	A4	154	87.178	0.053	0.001
4	A4	155	87.257	0.053	0.001
4	A4	156	87.337	0.051	0.001
4	A4	157	87.416	0.053	0.001
4	A4	158	87.495	0.053	0.001
4	A4	159	87.574	0.052	0.001
4	A4	160	87.653	0.051	0.002
4	A4	161	87.732	0.052	0.002
4	A4	162	87.812	0.051	0.002
4	A4	163	87.891	0.051	0.002
4	A4	164	87.970	0.051	0.002
4	A4	165	88.049	0.051	0.002
4	A4	166	88.128	0.052	0.002
4	A4	167	88.207	0.050	0.002
4	A4	168	88.287	0.050	0.002
4	A4	169	88.366	0.050	0.002
4	A4	170	88.445	0.049	0.002
4	A4	171	88.524	0.049	0.002
4	A4	172	88.603	0.050	0.002
4	A4	173	88.682	0.049	0.002
4	A4	174	88.762	0.048	0.002
4	A4	175	88.841	0.048	0.002
4	A4	176	88.920	0.048	0.001
4	A4	177	88.999	0.049	0.001
4	A4	178	89.078	0.048	0.001
4	A4	179	89.157	0.049	0.001
4	A4	180	89.237	0.047	0.001
4	A4	181	89.316	0.048	0.001
4	A4	182	89.395	0.048	0.001
4	A4	183	89.474	0.048	0.001
4	A4	184	89.553	0.048	0.001
4	A4	185	89.632	0.048	0.001
4	A4	186	89.712	0.047	0.001
4	A4	187	89.791	0.047	0.001
4	A4	188	89.870	0.046	0.001
5	A5	1	75.065	1.691	0.648
5	A5	2	75.145	1.641	0.658
5	A5	3	75.224	1.581	0.668
5	A5	4	75.303	1.520	0.676
5	A5	5	75.382	1.460	0.680
5	A5	6	75.461	1.406	0.681
5	A5	7	75.540	1.355	0.680
5	A5	8	75.620	1.295	0.678
5	A5	9	75.699	1.241	0.674
5	A5	10	75.778	1.183	0.670
5	A5	11	75.857	1.132	0.664
5	A5	12	75.936	1.075	0.655
5	A5	13	76.015	1.020	0.645
5	A5	14	76.095	0.967	0.633
5	A5	15	76.174	0.914	0.619
5	A5	16	76.253	0.865	0.604
5	A5	17	76.332	0.814	0.586
5	A5	18	76.411	0.767	0.567
5	A5	19	76.490	0.721	0.546
5	A5	20	76.570	0.675	0.524
5	A5	21	76.649	0.633	0.500
5	A5	22	76.728	0.593	0.475
5	A5	23	76.807	0.556	0.449
5	A5	24	76.886	0.520	0.423
5	A5	25	76.965	0.487	0.397
5	A5	26	77.045	0.455	0.371
5	A5	27	77.124	0.426	0.346
5	A5	28	77.203	0.400	0.321
5	A5	29	77.282	0.377	0.296
5	A5	30	77.361	0.353	0.272
5	A5	31	77.440	0.331	0.249
5	A5	32	77.520	0.312	0.227
5	A5	33	77.599	0.296	0.206
5	A5	34	77.678	0.283	0.186
5	A5	35	77.757	0.266	0.168
5	A5	36	77.836	0.254	0.150
5	A5	37	77.915	0.242	0.134
5	A5	38	77.995	0.233	0.118
5	A5	39	78.074	0.224	0.104
5	A5	40	78.153	0.219	0.092
5	A5	41	78.232	0.212	0.081
5	A5	42	78.311	0.207	0.071
5	A5	43	78.390	0.201	0.064
5	A5	44	78.470	0.196	0.057
5	A5	45	78.549	0.192	0.050
5	A5	46	78.628	0.189	0.045
5	A5	47	78.707	0.186	0.040
5	A5	48	78.786	0.182	0.035
5	A5	49	78.865	0.182	0.032
5	A5	50	78.945	0.178	0.028
5	A5	51	79.024	0.175	0.025
5	A5	52	79.103	0.175	0.022
5	A5	53	79.182	0.173	0.019
5	A5	54	79.261	0.172	0.017
5	A5	55	79.340	0.170	0.016
5	A5	56	79.420	0.170	0.014
5	A5	57	79.499	0.169	0.013
5	A5	58	79.578	0.166	0.013
5	A5	59	79.657	0.168	0.012
5	A5	60	79.736	0.165	0.011
5	A5	61	79.816	0.164	0.011
5	A5	62	79.895	0.164	0.010
5	A5	63	79.974	0.163	0.009
5	A5	64	80.053	0.162	0.008
5	A5	65	80.132	0.161	0.008
5	A5	66	80.211	0.161	0.007
5	A5	67	80.291	0.161	0.007
5	A5	68	80.370	0.160	0.006
5	A5	69	80.449	0.158	0.006
5	A5	70	80.528	0.160	0.007
5	A5	71	80.607	0.159	0.007
5	A5	72	80.686	0.159	0.007
5	A5	73	80.766	0.157	0.008
5	A5	74	80.845	0.156	0.007
5	A5	75	80.924	0.156	0.007
5	A5	76	81.003	0.155	0.006
5	A5	77	81.082	0.154	0.005
5	A5	78	81.161	0.154	0.005
5	A5	79	81.241	0.153	0.004
5	A5	80	81.320	0.156	0.004
5	A5	81	81.399	0.155	0.005
5	A5	82	81.478	0.153	0.005
5	A5	83	81.557	0.152	0.006
5	A5	84	81.636	0.152	0.006
5	A5	85	81.716	0.151	0.005
5	A5	86	81.795	0.151	0.005
5	A5	87	81.874	0.150	0.005
5	A5	88	81.953	0.152	0.004
5	A5	89	82.032	0.149	0.004
5	A5	90	82.111	0.151	0.004
5	A5	91	82.191	0.150	0.004
5	A5	92	82.270	0.148	0.005
5	A5	93	82.349	0.148	0.005
5	A5	94	82.428	0.150	0.005
5	A5	95	82.507	0.147	0.004
5	A5	96	82.586	0.148	0.004
5	A5	97	82.666	0.146	0.004
5	A5	98	82.745	0.146	0.003
5	A5	99	82.824	0.148	0.003
5	A5	100	82.903	0.146	0.003
5	A5	101	82.982	0.147	0.003
5	A5	102	83.061	0.146	0.004
5	A5	103	83.141	0.146	0.004
5	A5	104	83.220	0.145	0.004
5	A5	105	83.299	0.146	0.004
5	A5	106	83.378	0.145	0.005
5	A5	107	83.457	0.142	0.004
5	A5	108	83.536	0.145	0.004
5	A5	109	83.616	0.143	0.004
5	A5	110	83.695	0.143	0.004
5	A5	111	83.774	0.143	0.004
5	A5	112	83.853	0.143	0.004
5	A5	113	83.932	0.141	0.004
5	A5	114	84.011	0.143	0.004
5	A5	115	84.091	0.142	0.004
5	A5	116	84.170	0.142	0.004
5	A5	117	84.249	0.140	0.004
5	A5	118	84.328	0.140	0.005
5	A5	119	84.407	0.141	0.005
5	A5	120	84.486	0.139	0.005
5	A5	121	84.566	0.140	0.004
5	A5	122	84.645	0.138	0.004
5	A5	123	84.724	0.139	0.003
5	A5	124	84.803	0.139	0.003
5	A5	125	84.882	0.138	0.002
5	A5	126	84.961	0.138	0.002
5	A5	127	85.041	0.137	0.002
5	A5	128	85.120	0.139	0.002
5	A5	129	85.199	0.140	0.002
5	A5	130	85.278	0.137	0.002
5	A5	131	85.357	0.137	0.003
5	A5	132	85.436	0.138	0.003
5	A5	133	85.516	0.136	0.004
5	A5	134	85.595	0.137	0.004
5	A5	135	85.674	0.136	0.004
5	A5	136	85.753	0.136	0.004
5	A5	137	85.832	0.136	0.004
5	A5	138	85.911	0.135	0.004
5	A5	139	85.991	0.135	0.004
5	A5	140	86.070	0.134	0.004
5	A5	141	86.149	0.134	0.004
5	A5	142	86.228	0.135	0.004
5	A5	143	86.307	0.134	0.004
5	A5	144	86.386	0.133	0.004
5	A5	145	86.466	0.132	0.004
5	A5	146	86.545	0.133	0.004
5	A5	147	86.624	0.131	0.003
5	A5	148	86.703	0.132	0.003
5	A5	149	86.782	0.131	0.002
5	A5	150	86.862	0.131	0.002
5	A5	151	86.941	0.133	0.002
5	A5	152	87.020	0.132	0.002
5	A5	153	87.099	0.130	0.003
5	A5	154	87.178	0.132	0.003
5	A5	155	87.257	0.130	0.004
5	A5	156	87.337	0.130	0.004
5	A5	157	87.416	0.129	0.004
5	A5	158	87.495	0.129	0.004
5	A5	159	87.574	0.129	0.003
5	A5	160	87.653	0.128	0.003
5	A5	161	87.732	0.129	0.003
5	A5	162	87.812	0.130	0.003
5	A5	163	87.891	0.127	0.003
5	A5	164	87.970	0.127	0.003
5	A5	165	88.049	0.126	0.003
5	A5	166	88.128	0.128	0.003
5	A5	167	88.207	0.127	0.003
5	A5	168	88.287	0.127	0.003
5	A5	169	88.366	0.127	0.003
5	A5	170	88.445	0.125	0.003
5	A5	171	88.524	0.125	0.003
5	A5	172	88.603	0.125	0.003
5	A5	173	88.682	0.126	0.003
5	A5	174	88.762	0.127	0.003
5	A5	175	88.841	0.123	0.003
5	A5	176	88.920	0.125	0.003
5	A5	177	88.999	0.124	0.003
5	A5	178	89.078	0.125	0.003
5	A5	179	89.157	0.123	0.003
5	A5	180	89.237	0.124	0.003
5	A5	181	89.316	0.123	0.003
5	A5	182	89.395	0.124	0.003
5	A5	183	89.474	0.123	0.003
5	A5	184	89.553	0.122	0.003
5	A5	185	89.632	0.122	0.002
5	A5	186	89.712	0.123	0.001
5	A5	187	89.791	0.123	0.001
5	A5	188	89.870	0.123	0.001
6	A6	1	75.065	1.712	0.661
6	A6	2	75.145	1.658	0.668
6	A6	3	75.224	1.600	0.675
6	A6	4	75.303	1.537	0.682
6	A6	5	75.382	1.484	0.686
6	A6	6	75.461	1.422	0.689
6	A6	7	75.540	1.366	0.691
6	A6	8	75.620	1.304	0.690
6	A6	9	75.699	1.247	0.689
6	A6	10	75.778	1.186	0.685
6	A6	11	75.857	1.130	0.679
6	A6	12	75.936	1.072	0.672
6	A6	13	76.015	1.018	0.663
6	A6	14	76.095	0.958	0.652
6	A6	15	76.174	0.903	0.640
6	A6	16	76.253	0.849	0.626
6	A6	17	76.332	0.797	0.611
6	A6	18	76.411	0.745	0.593
6	A6	19	76.490	0.696	0.575
6	A6	20	76.570	0.645	0.554
6	A6	21	76.649	0.601	0.532
6	A6	22	76.728	0.556	0.509
6	A6	23	76.807	0.514	0.485
6	A6	24	76.886	0.476	0.460
6	A6	25	76.965	0.435	0.434
6	A6	26	77.045	0.401	0.408
6	A6	27	77.124	0.369	0.382
6	A6	28	77.203	0.337	0.356
6	A6	29	77.282	0.309	0.329
6	A6	30	77.361	0.284	0.304
6	A6	31	77.440	0.259	0.279
6	A6	32	77.520	0.238	0.255
6	A6	33	77.599	0.217	0.232
6	A6	34	77.678	0.199	0.209
6	A6	35	77.757	0.183	0.188
6	A6	36	77.836	0.167	0.168
6	A6	37	77.915	0.157	0.150
6	A6	38	77.995	0.145	0.133
6	A6	39	78.074	0.135	0.118
6	A6	40	78.153	0.128	0.104
6	A6	41	78.232	0.119	0.092
6	A6	42	78.311	0.113	0.081
6	A6	43	78.390	0.107	0.071
6	A6	44	78.470	0.103	0.063
6	A6	45	78.549	0.097	0.055
6	A6	46	78.628	0.094	0.049
6	A6	47	78.707	0.092	0.043
6	A6	48	78.786	0.086	0.038
6	A6	49	78.865	0.084	0.033
6	A6	50	78.945	0.083	0.029
6	A6	51	79.024	0.079	0.026
6	A6	52	79.103	0.078	0.022
6	A6	53	79.182	0.076	0.019
6	A6	54	79.261	0.077	0.017
6	A6	55	79.340	0.073	0.015
6	A6	56	79.420	0.074	0.014
6	A6	57	79.499	0.072	0.013
6	A6	58	79.578	0.072	0.011
6	A6	59	79.657	0.070	0.010
6	A6	60	79.736	0.069	0.009
6	A6	61	79.816	0.068	0.008
6	A6	62	79.895	0.070	0.007
6	A6	63	79.974	0.068	0.007
6	A6	64	80.053	0.066	0.006
6	A6	65	80.132	0.067	0.005
6	A6	66	80.211	0.066	0.005
6	A6	67	80.291	0.066	0.004
6	A6	68	80.370	0.065	0.003
6	A6	69	80.449	0.065	0.003
6	A6	70	80.528	0.067	0.003
6	A6	71	80.607	0.067	0.003
6	A6	72	80.686	0.064	0.003
6	A6	73	80.766	0.064	0.003
6	A6	74	80.845	0.064	0.003
6	A6	75	80.924	0.065	0.003
6	A6	76	81.003	0.064	0.003
6	A6	77	81.082	0.064	0.003
6	A6	78	81.161	0.064	0.003
6	A6	79	81.241	0.063	0.003
6	A6	80	81.320	0.064	0.003
6	A6	81	81.399	0.062	0.003
6	A6	82	81.478	0.063	0.003
6	A6	83	81.557	0.062	0.003
6	A6	84	81.636	0.064	0.003
6	A6	85	81.716	0.061	0.003
6	A6	86	81.795	0.061	0.003
6	A6	87	81.874	0.062	0.003
6	A6	88	81.953	0.063	0.003
6	A6	89	82.032	0.061	0.003
6	A6	90	82.111	0.060	0.003
6	A6	91	82.191	0.059	0.003
6	A6	92	82.270	0.061	0.002
6	A6	93	82.349	0.061	0.002
6	A6	94	82.428	0.060	0.002
6	A6	95	82.507	0.060	0.002
6	A6	96	82.586	0.059	0.001
6	A6	97	82.666	0.059	0.001
6	A6	98	82.745	0.059	0.000
6	A6	99	82.824	0.061	0.001
6	A6	100	82.903	0.060	0.001
6	A6	101	82.982	0.060	0.002
6	A6	102	83.061	0.060	0.002
6	A6	103	83.141	0.059	0.003
6	A6	104	83.220	0.058	0.003
6	A6	105	83.299	0.059	0.003
6	A6	106	83.378	0.057	0.002
6	A6	107	83.457	0.058	0.002
6	A6	108	83.536	0.059	0.002
6	A6	109	83.616	0.058	0.002
6	A6	110	83.695	0.057	0.001
6	A6	111	83.774	0.057	0.001
6	A6	112	83.853	0.059	0.001
6	A6	113	83.932	0.058	0.001
6	A6	114	84.011	0.057	0.000
6	A6	115	84.091	0.057	0.000
6	A6	116	84.170	0.058	0.001
6	A6	117	84.249	0.058	0.001
6	A6	118	84.328	0.058	0.001
6	A6	119	84.407	0.057	0.002
6	A6	120	84.486	0.057	0.002
6	A6	121	84.566	0.056	0.002
6	A6	122	84.645	0.057	0.002
6	A6	123	84.724	0.056	0.002
6	A6	124	84.803	0.056	0.002
6	A6	125	84.882	0.057	0.002
6	A6	126	84.961	0.056	0.002
6	A6	127	85.041	0.056	0.001
6	A6	128	85.120	0.056	0.001
6	A6	129	85.199	0.054	0.001
6	A6	130	85.278	0.057	0.002
6	A6	131	85.357	0.056	0.002
6	A6	132	85.436	0.056	0.002
6	A6	133	85.516	0.054	0.002
6	A6	134	85.595	0.054	0.002
6	A6	135	85.674	0.055	0.001
6	A6	136	85.753	0.054	0.001
6	A6	137	85.832	0.055	0.001
6	A6	138	85.911	0.055	0.001
6	A6	139	85.991	0.055	0.001
6	A6	140	86.070	0.055	0.002
6	A6	141	86.149	0.054	0.002
6	A6	142	86.228	0.054	0.002
6	A6	143	86.307	0.053	0.002
6	A6	144	86.386	0.054	0.001
6	A6	145	86.466	0.053	0.001
6	A6	146	86.545	0.053	0.001
6	A6	147	86.624	0.054	0.001
6	A6	148	86.703	0.054	0.001
6	A6	149	86.782	0.053	0.001
6	A6	150	86.862	0.055	0.001
6	A6	151	86.941	0.053	0.002
6	A6	152	87.020	0.053	0.002
6	A6	153	87.099	0.053	0.002
6	A6	154	87.178	0.052	0.001
6	A6	155	87.257	0.053	0.001
6	A6	156	87.337	0.054	0.000
6	A6	157	87.416	0.052	0.000
6	A6	158	87.495	0.053	0.000
6	A6	159	87.574	0.053	0.000
6	A6	160	87.653	0.053	0.001
6	A6	161	87.732	0.052	0.001
6	A6	162	87.812	0.052	0.001
6	A6	163	87.891	0.053	0.002
6	A6	164	87.970	0.052	0.002
6	A6	165	88.049	0.052	0.002
6	A6	166	88.128	0.052	0.002
6	A6	167	88.207	0.051	0.002
6	A6	168	88.287	0.052	0.002
6	A6	169	88.366	0.050	0.002
6	A6	170	88.445	0.051	0.002
6	A6	171	88.524	0.052	0.002
6	A6	172	88.603	0.049	0.002
6	A6	173	88.682	0.049	0.001
6	A6	174	88.762	0.050	0.001
6	A6	175	88.841	0.051	0.001
6	A6	176	88.920	0.051	0.001
6	A6	177	88.999	0.050	0.001
6	A6	178	89.078	0.050	0.001
6	A6	179	89.157	0.050	0.001
6	A6	180	89.237	0.050	0.001
6	A6	181	89.316	0.051	0.001
6	A6	182	89.395	0.050	0.001
6	A6	183	89.474	0.049	0.001
6	A6	184	89.553	0.049	0.001
6	A6	185	89.632	0.050	0.001
6	A6	186	89.712	0.049	0.000
6	A6	187	89.791	0.050	0.000
6	A6	188	89.870	0.050	0.000
7	A7	1	75.065	1.434	0.538
7	A7	2	75.145	1.391	0.547
7	A7	3	75.224	1.340	0.557
7	A7	4	75.303	1.284	0.566
7	A7	5	75.382	1.228	0.573
7	A7	6	75.461	1.178	0.578
7	A7	7	75.540	1.125	0.579
7	A7	8	75.620	1.068	0.577
7	A7	9	75.699	1.017	0.572
7	A7	10	75.778	0.967	0.566
7	A7	11	75.857	0.913	0.557
7	A7	12	75.936	0.863	0.546
7	A7	13	76.015	0.816	0.534
7	A7	14	76.095	0.767	0.521
7	A7	15	76.174	0.719	0.507
7	A7	16	76.253	0.676	0.493
7	A7	17	76.332	0.630	0.477
7	A7	18	76.411	0.589	0.461
7	A7	19	76.490	0.546	0.443
7	A7	20	76.570	0.505	0.423
7	A7	21	76.649	0.469	0.402
7	A7	22	76.728	0.433	0.380
7	A7	23	76.807	0.399	0.358
7	A7	24	76.886	0.368	0.335
7	A7	25	76.965	0.340	0.312
7	A7	26	77.045	0.313	0.289
7	A7	27	77.124	0.289	0.266
7	A7	28	77.203	0.267	0.245
7	A7	29	77.282	0.246	0.224
7	A7	30	77.361	0.229	0.204
7	A7	31	77.440	0.211	0.185
7	A7	32	77.520	0.195	0.167
7	A7	33	77.599	0.181	0.150
7	A7	34	77.678	0.170	0.134
7	A7	35	77.757	0.159	0.119
7	A7	36	77.836	0.150	0.106
7	A7	37	77.915	0.140	0.094
7	A7	38	77.995	0.135	0.083
7	A7	39	78.074	0.127	0.073
7	A7	40	78.153	0.123	0.065
7	A7	41	78.232	0.117	0.057
7	A7	42	78.311	0.113	0.050
7	A7	43	78.390	0.108	0.044
7	A7	44	78.470	0.104	0.039
7	A7	45	78.549	0.103	0.034
7	A7	46	78.628	0.100	0.029
7	A7	47	78.707	0.099	0.026
7	A7	48	78.786	0.096	0.023
7	A7	49	78.865	0.094	0.020
7	A7	50	78.945	0.092	0.018
7	A7	51	79.024	0.090	0.016
7	A7	52	79.103	0.091	0.014
7	A7	53	79.182	0.088	0.012
7	A7	54	79.261	0.087	0.011
7	A7	55	79.340	0.088	0.009
7	A7	56	79.420	0.086	0.008
7	A7	57	79.499	0.085	0.007
7	A7	58	79.578	0.086	0.007
7	A7	59	79.657	0.084	0.006
7	A7	60	79.736	0.084	0.005
7	A7	61	79.816	0.084	0.005
7	A7	62	79.895	0.083	0.004
7	A7	63	79.974	0.083	0.004
7	A7	64	80.053	0.082	0.004
7	A7	65	80.132	0.084	0.004
7	A7	66	80.211	0.081	0.003
7	A7	67	80.291	0.082	0.003
7	A7	68	80.370	0.081	0.003
7	A7	69	80.449	0.082	0.002
7	A7	70	80.528	0.081	0.002
7	A7	71	80.607	0.080	0.001
7	A7	72	80.686	0.081	0.001
7	A7	73	80.766	0.081	0.001
7	A7	74	80.845	0.081	0.002
7	A7	75	80.924	0.081	0.002
7	A7	76	81.003	0.080	0.003
7	A7	77	81.082	0.080	0.003
7	A7	78	81.161	0.080	0.003
7	A7	79	81.241	0.078	0.003
7	A7	80	81.320	0.079	0.003
7	A7	81	81.399	0.079	0.003
7	A7	82	81.478	0.078	0.002
7	A7	83	81.557	0.077	0.002
7	A7	84	81.636	0.080	0.002
7	A7	85	81.716	0.078	0.002
7	A7	86	81.795	0.078	0.002
7	A7	87	81.874	0.077	0.001
7	A7	88	81.953	0.077	0.001
7	A7	89	82.032	0.078	0.001
7	A7	90	82.111	0.078	0.001
7	A7	91	82.191	0.078	0.001
7	A7	92	82.270	0.076	0.001
7	A7	93	82.349	0.078	0.001
7	A7	94	82.428	0.076	0.001
7	A7	95	82.507	0.077	0.001
7	A7	96	82.586	0.076	0.001
7	A7	97	82.666	0.077	0.001
7	A7	98	82.745	0.076	0.001
7	A7	99	82.824	0.077	0.001
7	A7	100	82.903	0.078	0.002
7	A7	101	82.982	0.077	0.002
7	A7	102	83.061	0.076	0.003
7	A7	103	83.141	0.075	0.003
7	A7	104	83.220	0.075	0.003
7	A7	105	83.299	0.075	0.002
7	A7	106	83.378	0.076	0.002
7	A7	107	83.457	0.074	0.002
7	A7	108	83.536	0.074	0.002
7	A7	109	83.616	0.075	0.002
7	A7	110	83.695	0.074	0.001
7	A7	111	83.774	0.075	0.001
7	A7	112	83.853	0.074	0.001
7	A7	113	83.932	0.073	0.001
7	A7	114	84.011	0.074	0.001
7	A7	115	84.091	0.074	0.001
7	A7	116	84.170	0.074	0.001
7	A7	117	84.249	0.074	0.001
7	A7	118	84.328	0.074	0.001
7	A7	119	84.407	0.072	0.001
7	A7	120	84.486	0.073	0.001
7	A7	121	84.566	0.074	0.001
7	A7	122	84.645	0.074	0.002
7	A7	123	84.724	0.074	0.002
7	A7	124	84.803	0.072	0.002
7	A7	125	84.882	0.073	0.002
7	A7	126	84.961	0.072	0.002
7	A7	127	85.041	0.072	0.002
7	A7	128	85.120	0.071	0.002
7	A7	129	85.199	0.072	0.001
7	A7	130	85.278	0.072	0.001
7	A7	131	85.357	0.072	0.001
7	A7	132	85.436	0.073	0.002
7	A7	133	85.516	0.071	0.002
7	A7	134	85.595	0.072	0.002
7	A7	135	85.674	0.070	0.002
7	A7	136	85.753	0.070	0.001
7	A7	137	85.832	0.070	0.001
7	A7	138	85.911	0.071	0.000
7	A7	139	85.991	0.071	0.000
7	A7	140	86.070	0.072	0.001
7	A7	141	86.149	0.071	0.001
7	A7	142	86.228	0.070	0.001
7	A7	143	86.307	0.069	0.001
7	A7	144	86.386	0.071	0.001
7	A7	145	86.466	0.070	0.001
